REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Washington,2023,34,0.899717,29956,850,8234,4115,664,306,397,71,44125
States,West Virginia,2023,34,0.669664,3677,154,5512,850,175,85,70,37,10453
States,Wisconsin,2023,34,0.6127,7867,11295,1184,798,315,85,132,34,21544
States,Wyoming,2023,34,1.37363,1817,3,0,0,0,0,25,9,1820
States,Commonwealth of the Northern Mariana Islands,2023,34,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,34,3.58073,292,334,160,123,553,74,55,5,1536
States,Virgin Islands,2023,34,1.56971,282,125,655,9,7,5,17,4,1083
States,New York City,2023,34,2.93557,92243,9056,610,1335,76,101,3036,98,103421
States,Alabama,2023,35,2.91864,51711,714,27,2,1,1,1531,105,52456
States,Alaska,2023,35,1.32576,3337,636,180,5,16,50,56,12,4224
States,Arizona,2023,35,0.551312,30260,3149,6307,265,54,414,223,34,40449
States,Arkansas,2023,35,1.97225,11600,818,2134,926,56,32,307,44,15566
States,California,2023,35,2.25677,266299,507,1187,31,3,55,6050,193,268082
States,Colorado,2023,35,1.69729,45804,2947,1864,801,54,554,883,97,52024
States,Connecticut,2023,35,1.02527,36775,3307,2,1,2,0,411,69,40087
States,Delaware,2023,35,0.697487,5827,3220,1847,72,62,155,78,18,11183
States,District of Columbia,2023,35,3.18783,3678,1405,125,137,52,124,176,4,5521
States,Florida,2023,35,3.72522,16631,209621,13328,5313,3082,359,9251,359,248334
States,Georgia,2023,35,3.38854,23084,24343,10950,4535,5432,9241,2629,98,77585
States,Hawaii,2023,35,2.73942,15551,16488,2564,606,71,56,968,42,35336
States,Idaho,2023,35,0.724122,2847,3836,765,887,63,26,61,29,8424
States,Illinois,2023,35,1.33377,50678,1002,3951,18091,0,204,986,173,73926
States,Indiana,2023,35,1.31679,22552,12888,21783,48,909,1283,783,99,59463
States,Iowa,2023,35,0.675676,4153,855,169,217,68,14,37,15,5476
States,Kansas,2023,35,0.705273,6787,2965,1460,6574,123,240,128,27,18149
States,Kentucky,2023,35,1.77891,14328,3098,9554,7573,337,19,621,70,34909
States,Louisiana,2023,35,2.22261,32831,8190,4383,16,202,270,1020,87,45892
States,Maine,2023,35,0.467638,683,7267,2825,466,384,3130,69,46,14755
States,Maryland,2023,35,1.36842,13140,15098,12451,2025,33,1757,609,63,44504
States,Massachusetts,2023,35,0.819288,52414,6308,2790,14625,1981,853,647,89,78971
States,Michigan,2023,35,0.600045,13113,65234,5149,1348,244,239,512,149,85327
States,Minnesota,2023,35,0.57888,1026,13293,2873,11285,3310,1035,190,69,32822
States,Mississippi,2023,35,3.46854,6554,4,1731,267,1073,750,360,23,10379
States,Missouri,2023,35,1.08322,10550,413,5640,5683,6324,470,315,41,29080
States,Montana,2023,35,0.540915,1769,2295,1223,1813,107,3,39,28,7210
States,Nebraska,2023,35,1.62937,5001,225,1283,7716,529,528,249,80,15282
States,Nevada,2023,35,0.437445,43,1654,3,447,153,1129,15,13,3429
States,New Hampshire,2023,35,0.314465,632,349,102,160,19,10,4,9,1272
States,New Jersey,2023,35,1.90626,11895,14427,762,443,387,99,534,31,28013
States,New Mexico,2023,35,2.65989,15805,402,5205,34,71,138,576,38,21655
States,New York,2023,35,1.01122,43521,4295,2142,1827,2902,4054,594,118,58741
States,North Carolina,2023,35,1.27838,6046,56289,12246,883,11364,783,1120,126,87611
States,North Dakota,2023,35,1.16279,2078,40,530,91,219,482,40,9,3440
States,Ohio,2023,35,1.4762,24663,25,918,9939,921,1266,557,70,37732
States,Oklahoma,2023,35,1.22529,5133,3189,897,224,827,503,132,28,10773
States,Oregon,2023,35,0.714484,22317,1246,14189,1339,94,424,283,88,39609
States,Pennsylvania,2023,35,0.643006,56734,5508,2036,560,944,1558,433,97,67340
States,Rhode Island,2023,35,0.599129,10602,233,54,39,20,68,66,20,11016
States,South Carolina,2023,35,2.30317,11718,14668,2968,259,2481,4117,834,39,36211
States,South Dakota,2023,35,0.304699,4232,1033,904,1025,1262,77,26,31,8533
States,Tennessee,2023,35,2.13868,35874,190,1230,133,0,26,801,100,37453
States,Texas,2023,35,3.87485,47517,4269,1160,712,358,128,2098,47,54144
States,Utah,2023,35,1.09556,14159,332,2877,1210,189,310,209,47,19077
States,Vermont,2023,35,0.211376,4204,960,26,5,5,4,11,11,5204
States,Virginia,2023,35,2.09666,40805,54034,9147,6398,2598,341,2376,181,113323
States,Washington,2023,35,1.10997,22843,9007,6339,2126,1433,2938,496,71,44686
States,West Virginia,2023,35,1.69154,3071,5920,357,890,358,459,187,39,11055
States,Wisconsin,2023,35,0.589595,2661,15724,481,2316,4,15,125,34,21201
States,Wyoming,2023,35,1.53162,1960,42,6,12,3,1,31,10,2024
States,Commonwealth of the Northern Mariana Islands,2023,35,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,35,4.51722,54,84,713,625,115,180,80,5,1771
States,Virgin Islands,2023,35,0.676247,218,206,696,20,11,32,8,4,1183
States,New York City,2023,35,3.08886,13675,42140,28066,7876,11029,2269,3245,97,105055
States,Alabama,2023,36,2.66942,25413,14085,4978,4697,580,520,1342,104,50273
States,Alaska,2023,36,1.89412,1745,359,598,690,79,647,78,12,4118
States,Arizona,2023,36,0.568909,33854,199,45,629,243,185,200,33,35155
States,Arkansas,2023,36,1.88019,10522,3130,427,340,13,141,274,45,14573
States,California,2023,36,2.4493,112703,106225,21400,181,682,1450,5943,194,242641
States,Colorado,2023,36,1.90034,5743,40799,579,495,162,3,908,97,47781
States,Connecticut,2023,36,1.27562,8699,30335,681,1886,147,114,534,69,41862
States,Delaware,2023,36,0.794274,10540,673,63,170,3,8,91,18,11457
States,District of Columbia,2023,36,4.41282,653,3740,817,339,3,0,245,4,5552
States,Florida,2023,36,3.52117,98034,11463,131077,2261,4620,7744,8986,358,255199
States,Georgia,2023,36,2.98887,64030,4645,312,11240,244,1366,2446,98,81837
States,Hawaii,2023,36,3.21226,12860,2587,9911,1406,530,568,895,40,27862
States,Idaho,2023,36,0.856423,5542,2800,889,636,9,49,85,29,9925
States,Illinois,2023,36,1.32216,37877,13485,15540,5364,7,33,956,173,72306
States,Indiana,2023,36,1.39903,52762,4671,1858,3,16,17,830,100,59327
States,Iowa,2023,36,1.07666,2365,663,1165,444,0,7,50,16,4644
States,Kansas,2023,36,0.833333,5174,2050,1554,4115,3551,476,141,28,16920
States,Kentucky,2023,36,1.71425,19385,2841,1381,2547,8369,1061,610,68,35584
States,Louisiana,2023,36,1.97821,43112,103,1429,225,290,640,906,87,45799
States,Maine,2023,36,0.544041,10016,1090,2410,95,551,1278,84,46,15440
States,Maryland,2023,36,1.62106,10061,19603,8497,5958,492,668,734,64,45279
States,Massachusetts,2023,36,0.966937,473,67661,9602,123,181,869,763,91,78909
States,Michigan,2023,36,0.756595,9554,38509,4916,11410,17001,6636,666,149,88026
States,Minnesota,2023,36,0.544122,21048,1065,1811,2818,169,105,147,69,27016
States,Mississippi,2023,36,2.72355,1819,5287,2428,291,162,257,279,24,10244
States,Missouri,2023,36,1.42182,27332,564,1230,6,51,849,427,41,30032
States,Montana,2023,36,0.622084,2016,4129,70,425,181,252,44,28,7073
States,Nebraska,2023,36,1.97667,1435,2916,4028,1076,3135,2840,305,81,15430
States,Nevada,2023,36,0.697202,9957,64,260,40,6,0,72,25,10327
States,New Hampshire,2023,36,0.529101,368,170,529,34,18,15,6,9,1134
States,New Jersey,2023,36,2.40026,18073,9699,97,175,52,26,675,31,28122
States,New Mexico,2023,36,2.95364,745,11773,5788,971,535,2127,648,38,21939
States,New York,2023,36,1.04924,46956,6892,2039,840,206,442,602,118,57375
States,North Carolina,2023,36,1.55741,17464,10388,8942,6981,47922,1278,1448,127,92975
States,North Dakota,2023,36,1.74087,1384,1268,39,784,28,1,61,9,3504
States,Ohio,2023,36,1.76926,25664,11246,1180,887,167,25,693,68,39169
States,Oklahoma,2023,36,1.19432,6064,483,93,1422,1688,3563,159,22,13313
States,Oregon,2023,36,0.866232,193,31787,681,3664,2337,1512,348,87,40174
States,Pennsylvania,2023,36,0.832802,19947,28476,1820,14859,2065,1877,575,97,69044
States,Rhode Island,2023,36,0.487337,9866,644,688,251,797,271,61,22,12517
States,South Carolina,2023,36,1.9958,32200,459,108,78,14,10,656,39,32869
States,South Dakota,2023,36,0.461066,1771,1912,373,1095,1134,1523,36,31,7808
States,Tennessee,2023,36,1.87328,22917,5091,7670,177,764,108,688,99,36727
States,Texas,2023,36,3.9182,25822,1489,349,5164,2989,3159,1527,47,38972
States,Utah,2023,36,1.21024,10815,4534,825,318,570,42,207,42,17104
States,Vermont,2023,36,0.516224,175,4562,537,57,64,29,28,11,5424
States,Virginia,2023,36,2.28282,53183,28229,24331,4335,832,6620,2683,181,117530
States,Washington,2023,36,1.33023,5171,16711,11633,5501,750,2708,565,71,42474
States,West Virginia,2023,36,1.93039,4968,4450,72,543,217,7,198,38,10257
States,Wisconsin,2023,36,0.716703,2979,16921,86,6,87,13,144,29,20092
States,Wyoming,2023,36,2.50998,1435,146,133,18,18,3,44,9,1753
States,Commonwealth of the Northern Mariana Islands,2023,36,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,36,3.52405,842,943,448,74,42,63,85,5,2412
States,Virgin Islands,2023,36,1.46932,670,162,58,53,102,112,17,4,1157
States,New York City,2023,36,3.07551,88560,2465,946,10569,1532,1179,3237,102,105251
States,Alabama,2023,37,2.45425,14477,2435,2061,5751,8788,11186,1097,104,44698
States,Alaska,2023,37,2.81054,473,2414,120,185,622,171,112,12,3985
States,Arizona,2023,37,0.530843,23642,2240,13999,37,71,701,216,33,40690
States,Arkansas,2023,37,1.81759,11109,1453,1802,164,259,508,278,46,15295
States,California,2023,37,2.34572,43967,145281,66420,1311,6614,2935,6252,196,266528
States,Colorado,2023,37,1.76674,31131,7396,2232,2147,3729,2778,873,97,49413
States,Connecticut,2023,37,1.37493,4107,18561,16958,2529,465,364,591,69,42984
States,Delaware,2023,37,0.856246,7018,2161,1092,155,38,47,90,17,10511
States,District of Columbia,2023,37,4.607,3378,1488,294,811,9,76,279,4,6056
States,Florida,2023,37,3.18047,227378,9651,6035,2679,3912,2383,8016,358,252038
States,Georgia,2023,37,3.06421,67881,12989,39,2,120,34,2484,101,81065
States,Hawaii,2023,37,2.87784,15824,1667,1084,6713,4502,5271,1009,42,35061
States,Idaho,2023,37,0.760419,3208,4238,1770,573,19,318,77,30,10126
States,Illinois,2023,37,1.39395,5421,57833,4788,4532,1088,1592,1049,172,75254
States,Indiana,2023,37,1.25663,56238,1756,213,20,5,19,732,101,58251
States,Iowa,2023,37,0.522994,3226,2319,0,0,0,0,29,15,5545
States,Kansas,2023,37,0.620654,5222,10411,556,829,380,3,108,28,17401
States,Kentucky,2023,37,1.50644,12066,7591,14539,323,7,258,524,69,34784
States,Louisiana,2023,37,1.81021,32126,11539,646,46,36,298,809,87,44691
States,Maine,2023,37,0.684664,4898,9250,640,75,119,354,105,47,15336
States,Maryland,2023,37,1.62367,35834,6881,3750,46,167,68,759,64,46746
States,Massachusetts,2023,37,1.03588,78220,3061,482,145,50,1,849,92,81959
States,Michigan,2023,37,0.855999,53297,26954,2010,2593,2816,1232,761,153,88902
States,Minnesota,2023,37,0.671712,14922,4745,7635,4087,2324,379,229,68,34092
States,Mississippi,2023,37,2.61375,4031,1792,1478,2352,213,464,270,23,10330
States,Missouri,2023,37,1.31035,13981,11725,1842,111,477,177,371,41,28313
States,Montana,2023,37,0.607112,2287,4085,405,100,20,21,42,28,6918
States,Nebraska,2023,37,1.68982,3328,2376,8524,1052,280,63,264,81,15623
States,Nevada,2023,37,0.623853,9746,1101,1,3,19,30,68,25,10900
States,New Hampshire,2023,37,0.365965,873,17,163,5,32,3,4,8,1093
States,New Jersey,2023,37,2.56307,321,8478,6020,11846,1950,1310,767,32,29925
States,New Mexico,2023,37,2.64153,1730,8565,5942,2812,971,612,545,37,20632
States,New York,2023,37,1.28467,54649,2535,1037,552,45,30,756,118,58848
States,North Carolina,2023,37,1.69282,63902,11312,8023,8078,131,1417,1572,126,92863
States,North Dakota,2023,37,2.11751,1142,922,476,417,332,64,71,9,3353
States,Ohio,2023,37,1.75768,19914,12151,966,2569,2118,685,675,69,38403
States,Oklahoma,2023,37,1.35946,8874,3228,3494,21,50,1,213,31,15668
States,Oregon,2023,37,0.954383,34377,5816,940,13,109,133,395,88,41388
States,Pennsylvania,2023,37,0.94436,51759,7028,7386,134,2491,667,656,96,69465
States,Rhode Island,2023,37,0.560423,5617,5132,232,534,627,527,71,21,12669
States,South Carolina,2023,37,2.3122,1505,18524,9244,723,185,50,699,39,30231
States,South Dakota,2023,37,0.45403,8637,68,27,65,12,1,40,31,8810
States,Tennessee,2023,37,1.89259,3621,21485,1216,3618,1920,4915,696,98,36775
States,Texas,2023,37,3.15272,36668,10293,1327,411,1343,1025,1610,47,51067
States,Utah,2023,37,1.18068,1087,12501,2841,1430,234,371,218,42,18464
States,Vermont,2023,37,0.173377,1035,2293,355,530,593,385,9,11,5191
States,Virginia,2023,37,2.36808,116189,547,16,54,43,39,2768,180,116888
States,Washington,2023,37,1.25987,15988,27274,455,2220,161,1129,595,71,47227
States,West Virginia,2023,37,1.6638,5409,2996,408,1028,431,186,174,38,10458
States,Wisconsin,2023,37,0.996233,2561,1385,167,5250,10207,606,201,29,20176
States,Wyoming,2023,37,2.94627,299,897,469,55,8,3,51,9,1731
States,Commonwealth of the Northern Mariana Islands,2023,37,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,37,3.97906,339,816,82,639,16,18,76,5,1910
States,Virgin Islands,2023,37,1.60772,346,202,67,99,117,102,15,3,933
States,New York City,2023,37,3.44648,38842,2128,9388,32834,10307,13886,3701,102,107385
States,Alabama,2023,38,2.2965,1804,42387,44,220,28,63,1023,106,44546
States,Alaska,2023,38,2.96167,413,3477,124,3,0,1,119,12,4018
States,Arizona,2023,38,0.544619,22544,5336,5326,1793,3830,1199,218,33,40028
States,Arkansas,2023,38,1.62762,1957,12062,1441,189,12,6,255,47,15667
States,California,2023,38,2.39344,140664,6838,39809,48393,12594,11913,6228,195,260211
States,Colorado,2023,38,1.86441,47309,2891,211,3,265,329,951,97,51008
States,Connecticut,2023,38,1.71513,18040,11552,1394,10129,962,777,735,69,42854
States,Delaware,2023,38,1.09176,126,4791,3699,900,1663,362,126,18,11541
States,District of Columbia,2023,38,5.18679,966,1774,2087,282,466,421,311,4,5996
States,Florida,2023,38,3.25197,90046,23153,404,36714,41657,56860,8092,359,248834
States,Georgia,2023,38,3.3028,67568,9857,2391,2331,202,66,2722,101,82415
States,Hawaii,2023,38,2.7925,11535,1982,3151,15691,489,1673,964,40,34521
States,Idaho,2023,38,0.944362,4008,4267,167,30,297,20,83,30,8789
States,Illinois,2023,38,1.51239,6715,51379,11395,1741,989,646,1102,169,72865
States,Indiana,2023,38,1.55123,35973,19268,135,84,262,169,867,100,55891
States,Iowa,2023,38,0.896379,2305,2428,216,542,68,19,50,16,5578
States,Kansas,2023,38,0.63593,8415,8810,32,304,33,18,112,28,17612
States,Kentucky,2023,38,1.55088,6739,9478,17120,451,304,340,534,69,34432
States,Louisiana,2023,38,1.79676,31515,10731,1558,119,131,415,799,87,44469
States,Maine,2023,38,0.77748,5506,7117,1934,60,21,282,116,46,14920
States,Maryland,2023,38,1.85849,15812,12560,6985,8215,175,1989,850,63,45736
States,Massachusetts,2023,38,1.20382,70455,2025,3268,4750,120,1620,990,92,82238
States,Michigan,2023,38,0.932966,40471,9700,17409,12730,3944,3209,816,148,87463
States,Minnesota,2023,38,0.878119,5712,5313,12891,5064,4646,2360,316,72,35986
States,Mississippi,2023,38,2.95896,7837,1087,252,21,47,185,279,23,9429
States,Missouri,2023,38,1.24414,22978,1432,2580,1347,50,629,361,41,29016
States,Montana,2023,38,0.64243,38,3542,1298,38,583,1350,44,28,6849
States,Nebraska,2023,38,1.48553,11157,2432,1517,170,119,155,231,81,15550
States,Nevada,2023,38,0.524138,3715,5182,998,127,753,100,57,25,10875
States,New Hampshire,2023,38,0.773994,125,52,307,197,216,395,10,9,1292
States,New Jersey,2023,38,2.94974,19304,7276,347,626,446,851,851,31,28850
States,New Mexico,2023,38,2.98044,3272,4461,13757,45,7,32,643,37,21574
States,New York,2023,38,1.59934,29728,27397,1810,265,432,80,955,118,59712
States,North Carolina,2023,38,1.80035,54769,3362,3014,17226,11072,1484,1637,128,90927
States,North Dakota,2023,38,2.04566,1337,814,791,120,16,295,69,9,3373
States,Ohio,2023,38,1.97456,10199,23115,616,1546,1213,737,739,69,37426
States,Oklahoma,2023,38,1.23395,11777,5037,1527,1450,28,36,245,31,19855
States,Oregon,2023,38,0.99197,9667,18368,3507,3232,1534,3915,399,88,40223
States,Pennsylvania,2023,38,1.11923,8760,39065,7315,5777,2114,4337,754,96,67368
States,Rhode Island,2023,38,1.16288,11422,1446,27,180,64,276,156,21,13415
States,South Carolina,2023,38,2.14467,22833,8218,1707,145,12,97,708,38,33012
States,South Dakota,2023,38,0.866887,1675,3752,2133,1124,79,4,76,31,8767
States,Tennessee,2023,38,1.85988,9432,3538,16253,4881,144,2421,682,98,36669
States,Texas,2023,38,2.32654,8858,6578,20124,3015,1376,8490,1127,45,48441
States,Utah,2023,38,1.09706,3160,13325,1209,616,88,653,209,48,19051
States,Vermont,2023,38,0.538358,13,3935,859,145,36,213,28,11,5201
States,Virginia,2023,38,2.45299,89346,4328,5536,12773,1883,525,2806,180,114391
States,Washington,2023,38,1.29001,39758,959,4164,364,224,267,590,71,45736
States,West Virginia,2023,38,1.89557,4763,6997,13,13,4,27,224,40,11817
States,Wisconsin,2023,38,1.21625,539,2615,1937,13614,2124,877,264,29,21706
States,Wyoming,2023,38,2.88925,152,1108,133,378,86,12,54,9,1869
States,Commonwealth of the Northern Mariana Islands,2023,38,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,38,6.59871,811,709,163,48,32,101,123,5,1864
States,Virgin Islands,2023,38,1.08893,537,269,22,98,32,144,12,4,1102
States,New York City,2023,38,4.6228,103141,1071,4006,1076,48,29,5056,101,109371
States,Alabama,2023,39,2.27381,35474,8249,515,3,2,0,1006,105,44243
States,Alaska,2023,39,3.04274,2281,870,981,8,1,0,126,12,4141
States,Arizona,2023,39,0.586316,29556,0,6196,3649,734,628,239,33,40763
States,Arkansas,2023,39,1.57419,5462,5389,2994,822,695,11,242,47,15373
States,California,2023,39,2.48651,184217,69575,8518,246,39,22,6530,195,262617
States,Colorado,2023,39,2.08988,38393,6398,4467,1206,46,67,1057,97,50577
States,Connecticut,2023,39,1.69364,12929,16407,7077,1796,2950,54,698,69,41213
States,Delaware,2023,39,0.861204,7047,1275,442,76,2627,493,103,20,11960
States,District of Columbia,2023,39,4.62332,4087,1169,540,158,9,50,278,4,6013
States,Florida,2023,39,3.45568,237930,8495,1460,381,102,324,8594,358,248692
States,Georgia,2023,39,3.55848,35299,9563,16144,1629,11492,4755,2807,101,78882
States,Hawaii,2023,39,2.88556,10484,2451,20090,1267,71,327,1001,40,34690
States,Idaho,2023,39,0.725304,9033,401,213,2,57,83,71,30,9789
States,Illinois,2023,39,1.42596,68962,3227,2673,228,197,311,1078,172,75598
States,Indiana,2023,39,1.43636,11766,23077,9442,5647,1648,7319,846,100,58899
States,Iowa,2023,39,0.640342,1237,210,2936,131,993,115,36,15,5622
States,Kansas,2023,39,0.541119,6792,1232,2759,5516,383,1059,96,28,17741
States,Kentucky,2023,39,1.6796,18547,9053,1487,4115,486,844,580,70,34532
States,Louisiana,2023,39,1.68992,22169,16032,5071,387,189,237,745,87,44085
States,Maine,2023,39,0.894947,4043,9439,628,88,181,147,130,45,14526
States,Maryland,2023,39,1.86435,22364,21245,952,238,496,351,851,62,45646
States,Massachusetts,2023,39,1.2868,66579,58,9963,2706,577,83,1029,91,79966
States,Michigan,2023,39,1.07294,56698,2819,18526,9491,25,610,946,152,88169
States,Minnesota,2023,39,0.845948,27623,2021,5231,311,488,262,304,70,35936
States,Mississippi,2023,39,2.57255,4093,5236,338,47,2,2,250,24,9718
States,Missouri,2023,39,1.12996,12034,10546,1862,4425,27,45,327,41,28939
States,Montana,2023,39,0.80573,6589,27,81,1,1,3,54,28,6702
States,Nebraska,2023,39,1.69513,6493,3033,5506,404,83,291,268,81,15810
States,Nevada,2023,39,0.7083,6282,2947,655,89,36,15,71,22,10024
States,New Hampshire,2023,39,0.550585,1443,10,0,0,0,0,8,9,1453
States,New Jersey,2023,39,3.43463,22024,827,1388,2129,1133,42,946,31,27543
States,New Mexico,2023,39,3.02145,3102,15475,1342,400,300,1291,662,39,21910
States,New York,2023,39,1.57348,46900,2627,2693,4764,946,1556,936,118,59486
States,North Carolina,2023,39,1.62087,6589,56043,16064,5609,2205,4244,1471,128,90754
States,North Dakota,2023,39,1.52941,1492,126,640,5,94,193,39,9,2550
States,Ohio,2023,39,1.84615,13948,17072,3499,2012,711,79,689,70,37321
States,Oklahoma,2023,39,1.64983,13048,1613,108,16,35,30,245,31,14850
States,Oregon,2023,39,1.12204,31702,292,5427,1636,372,944,453,78,40373
States,Pennsylvania,2023,39,1.05788,55733,3823,5343,237,281,1320,706,96,66737
States,Rhode Island,2023,39,1.03185,2412,127,7812,1184,445,1394,138,21,13374
States,South Carolina,2023,39,2.18654,2471,806,17395,1459,9051,1884,723,39,33066
States,South Dakota,2023,39,0.7255,4360,3138,8,81,247,574,61,31,8408
States,Tennessee,2023,39,2.04747,20087,4534,5432,2110,193,3249,729,97,35605
States,Texas,2023,39,2.69713,39352,12298,1141,3,16,61,1426,46,52871
States,Utah,2023,39,1.1532,2607,10370,1143,4940,565,146,228,48,19771
States,Vermont,2023,39,0.663027,3603,1041,217,60,114,93,34,11,5128
States,Virginia,2023,39,2.47819,92238,13639,4275,3381,183,924,2841,180,114640
States,Washington,2023,39,1.37066,21805,21133,828,1838,228,496,635,71,46328
States,West Virginia,2023,39,1.51109,9821,1348,5,7,3,0,169,36,11184
States,Wisconsin,2023,39,1.24739,15589,379,2855,431,221,1609,263,29,21084
States,Wyoming,2023,39,2.58833,845,1350,105,77,16,41,63,12,2434
States,Commonwealth of the Northern Mariana Islands,2023,39,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,39,6.12798,1448,123,67,9,89,108,113,5,1844
States,Virgin Islands,2023,39,0.689061,58,447,647,5,1,3,8,4,1161
States,New York City,2023,39,4.86031,76705,13203,6752,8259,989,1472,5219,103,107380
States,Alabama,2023,40,2.386,12890,27182,2703,110,24,8,1024,106,42917
States,Alaska,2023,40,3.46432,1539,570,337,243,1046,133,134,12,3868
States,Arizona,2023,40,1.93528,71774,1965,397,285,66,231,1446,122,74718
States,Arkansas,2023,40,1.54588,2415,10982,1103,1302,124,246,250,51,16172
States,California,2023,40,2.81331,9930,37016,97208,31016,16698,49236,6783,203,241104
States,Colorado,2023,40,2.10362,18783,8699,16454,2509,66,123,981,97,46634
States,Connecticut,2023,40,1.7989,2446,6239,19617,7927,200,7320,787,69,43749
States,Delaware,2023,40,0.975953,5731,3415,1665,494,421,1082,125,23,12808
States,District of Columbia,2023,40,4.02926,5283,782,179,1121,98,57,303,7,7520
States,Florida,2023,40,3.90749,33792,106283,81530,5803,17952,8460,9918,359,253820
States,Georgia,2023,40,3.36915,49437,26657,4224,4473,17,525,2875,102,85333
States,Hawaii,2023,40,2.76912,5355,12588,4109,9136,1305,1850,951,43,34343
States,Idaho,2023,40,0.913775,2389,3655,2076,1352,788,27,94,31,10287
States,Illinois,2023,40,1.45023,72034,708,2564,345,214,261,1104,177,76126
States,Indiana,2023,40,1.66458,50390,9963,5723,959,5850,2990,1263,160,75875
States,Iowa,2023,40,0.618238,5181,322,187,127,1,5,36,15,5823
States,Kansas,2023,40,0.813008,1261,7009,6178,7,1723,3502,160,36,19680
States,Kentucky,2023,40,1.39154,22454,9593,2316,581,718,485,503,86,36147
States,Louisiana,2023,40,2.33067,25931,9300,7680,30,244,193,1011,87,43378
States,Maine,2023,40,0.75643,1120,11795,4,2863,77,5,120,52,15864
States,Maryland,2023,40,2.38418,19629,7538,12548,7795,136,966,1159,69,48612
States,Massachusetts,2023,40,1.37351,15439,7103,9270,8226,26211,23521,1233,105,89770
States,Michigan,2023,40,1.01287,122373,15732,4006,265,2575,82,1469,284,145033
States,Minnesota,2023,40,0.678961,27829,1639,5207,310,135,670,243,73,35790
States,Mississippi,2023,40,3.00762,8098,3874,285,1429,379,365,434,30,14430
States,Missouri,2023,40,1.29875,27936,79,88,1,0,0,365,41,28104
States,Montana,2023,40,0.664697,6404,118,223,2,10,13,45,28,6770
States,Nebraska,2023,40,1.8404,10944,148,2120,254,26,92,250,92,13584
States,Nevada,2023,40,1.76286,187,12497,5218,20205,733,5690,785,66,44530
States,New Hampshire,2023,40,0.332188,1802,5460,739,672,26,31,29,21,8730
States,New Jersey,2023,40,3.1924,27031,531,877,1005,941,125,974,32,30510
States,New Mexico,2023,40,3.26676,19817,1588,102,70,3,1,705,39,21581
States,New York,2023,40,1.61437,19849,35362,819,1585,2230,1665,993,120,61510
States,North Carolina,2023,40,1.61569,10888,55012,24488,262,151,3091,1517,142,93892
States,North Dakota,2023,40,0.772201,1418,262,522,102,1,26,18,11,2331
States,Ohio,2023,40,1.76328,37671,266,20,15,50,32,671,71,38054
States,Oklahoma,2023,40,0.895349,18358,20,200,100,266,43,170,31,18987
States,Oregon,2023,40,1.12201,36632,3190,1178,49,17,21,461,89,41087
States,Pennsylvania,2023,40,1.07899,22870,26096,3962,10313,2796,4492,761,101,70529
States,Rhode Island,2023,40,1.05621,9139,3563,969,341,78,17,149,24,14107
States,South Carolina,2023,40,2.40268,13564,6232,6194,3014,1563,1314,766,38,31881
States,South Dakota,2023,40,0.807715,6442,1850,1,0,1,1,67,31,8295
States,Tennessee,2023,40,2.207,1646,17386,1192,8874,4795,1132,773,100,35025
States,Texas,2023,40,3.42351,31556,1370,10000,5657,365,767,1702,50,49715
States,Utah,2023,40,1.21488,7632,7661,1705,56,208,1423,227,47,18685
States,Vermont,2023,40,0.597882,2388,2006,77,425,910,48,35,11,5854
States,Virginia,2023,40,2.61894,57632,44716,7066,3293,778,1867,3021,180,115352
States,Washington,2023,40,1.05265,47763,24671,3088,1463,37,22,811,109,77044
States,West Virginia,2023,40,1.98924,11129,1633,316,238,93,164,270,45,13573
States,Wisconsin,2023,40,1.16517,17703,6756,3597,503,922,1330,359,66,30811
States,Wyoming,2023,40,3.14594,11,3203,170,35,7,7,108,17,3433
States,Commonwealth of the Northern Mariana Islands,2023,40,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2023,40,7.11921,101,359,738,117,109,388,129,5,1812
States,Virgin Islands,2023,40,2.35602,766,327,33,13,7,0,27,4,1146
States,New York City,2023,40,4.62706,39792,14621,63149,339,118,1063,5510,104,119082
States,Alabama,2023,41,2.46835,12502,18018,2364,823,2354,6275,1045,108,42336
States,Alaska,2023,41,4.56913,3050,997,74,48,34,21,193,12,4224
States,Arizona,2023,41,1.83472,27270,15733,7406,16344,2150,3642,1331,120,72545
States,Arkansas,2023,41,1.87232,9300,5326,732,137,34,120,293,48,15649
States,California,2023,41,2.68817,211793,18974,744,19124,4450,21051,7423,210,276136
States,Colorado,2023,41,2.36711,19776,5876,15251,7137,714,82,1156,97,48836
States,Connecticut,2023,41,1.6177,15384,5660,20051,949,99,201,685,69,42344
States,Delaware,2023,41,0.90978,3493,3987,846,4792,14,58,120,23,13190
States,District of Columbia,2023,41,4.18207,4971,433,809,591,145,894,328,7,7843
